id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;mixing_weight_working_memory;fai_decay_wm;choice_stickiness;response_stickiness
1;4.31140364643394;0.822462234414827;0.880625130126103;0.726522800121506;0.195177888189732;0.154746654016321;0.0145274432235899
2;0.289341812453357;0.446815991751971;0.682841072843005;0.211383911114097;0.50085904310135;0.566403744561144;0.0746203909824684
3;4.32573569328371;0.0658380771134375;0.353612785334029;0.702348107015353;0.00144934394170743;0.0221022495716651;-0.00256638992038802
4;2.84247076281947;0.573448151092896;0.642771234569572;0.331016229679535;0.467221921003797;0.394673501378687;0.0947687090178133
5;3.69121719670575;0.418781057544586;0.481547244001964;0.933040274622544;0.227369926503207;0.146236312451124;0.0358101577359869
6;3.02924373452242;0.682825897512597;0.560961391733632;0.819065706587092;0.0435693608687058;0.400180110834086;-0.0129236937732603
7;4.64837490639488;0.65063556020407;0.472154594859235;0.904048488142427;0.063646989350831;0.0193016756922602;0.0340175943095556
8;3.52404753589808;0.52849856574369;0.501636466701048;0.938556736651303;0.0841872480060049;0.0927748234112458;0.0145668756198987
9;1.62188234058135;0.0734498268824007;0.574916025121013;0.225558380549796;0.282280363677445;-0.113004004736755;-0.163125797208025
10;4.99999751618101;0.844798792125538;0.537534406569699;0.821938271957042;0.478108406112852;0.0640745578367852;-0.00143838571108509
11;4.74700042577706;0.340154805619196;0.495454492234687;0.652512661541723;0.287028242869358;0.487268358164469;0.00111925540854247
12;3.13394259082621;0.757051134376974;0.497564427081254;0.86776594920594;0.24744288380823;0.339192639426482;0.0733025125283249
13;1.9570392475977;0.61999956749688;0.602545442581683;0.929717006365914;0.257125359342445;0.134745081343822;0.0296114921321664
14;2.55234617161084;0.511773278811852;0.701787320402183;0.682710738925485;0.0738747245246635;-0.00935390040163998;0.0342384328015025
15;1.11884031112047;0.421087874305819;0.481192793658184;0.866347586767415;0.151543337287909;0.142765738429108;0.152617214375349
16;4.47690220621706;0.453198817451471;0.520297189314534;0.945022494895146;0.208654524517689;0.0848280396939065;0.0178493572630648
17;2.24673630314453;0.40256011930684;0.458572082215988;0.714896165915752;0.062058729613704;-0.176187427446593;-0.0427445065260773
18;1.87191340878357;0.827132417332463;0.651993111019355;0.582258937543982;0.323323788867992;0.099783649820491;0.0796078229470616
19;0.995947646736689;0.0897966601806808;0.403910980467183;0.149012724587749;0.526749214337671;0.0553736362449402;1.51259194689136
20;4.0422777100511;0.635757965639662;0.742189963476148;0.717333259504193;0.216402351542581;0.153354961812641;0.0021423636837744
21;3.95216214916196;0.271903251551657;0.443765322826494;0.773479570072856;0.158022521174543;0.316457864714404;0.0633224363475094
22;4.72263763465411;0.0576528435274132;0.26737802849873;0.469640331246739;0.165106882153848;0.0198841979628021;0.0110444361686364
23;4.59470681172236;0.514138147118866;0.703614493459362;0.857828814804624;0.0683736395349772;0.0969357690113386;0.0558792855613756
24;4.99999995371222;0.0554393253199682;0.181849739318659;0.0835724951862707;0.426143098021113;0.177332819498405;-0.0143453117579988
